Field,Resistance,Field,Resistance,Field,Resistance,Field,Resistance,Field,Resistance,Field,Resistance,Field,Resistance,Field,Resistance,Field,Resistance,Field,Resistance
Oe,Ohm,Oe,Ohm,Oe,Ohm,Oe,Ohm,Oe,Ohm,Oe,Ohm,Oe,Ohm,Oe,Ohm,Oe,Ohm,Oe,Ohm
,10 K,,50 K,,100 K,,150 K,,150 K,,160 K,,170 K,,180 K,,190 K,,200 K
5000.193359375,-22.89699,5000.314453125,-34.79574,5000.16064453125,-49.74193,5000.12744140625,-69.59215,5000.138671875,-69.62786,5000.39208984375,-75.79202,5000.20458984375,-81.22541,5000.10546875,-86.91273,5000.2158203125,-91.8299,5000.171875,-94.57558
5000.23779296875,-22.90517,5000.35888671875,-34.80642,5000.12744140625,-49.76097,5000.11669921875,-69.5951,5000.16064453125,-69.65649,5000.41357421875,-75.80058,5000.25927734375,-81.25375,5000.12744140625,-86.96689,5000.1826171875,-91.84814,5000.16064453125,-94.60289
5000.20458984375,-22.90919,5000.35888671875,-34.81444,5000.0947265625,-49.774,5000.02880859375,-69.6134,5000.16064453125,-69.67082,5000.4248046875,-75.83579,5000.27099609375,-81.27299,5000.138671875,-86.95241,5000.193359375,-91.89674,5000.1826171875,-94.61592
5000.2265625,-22.91319,5000.3369140625,-34.8184,5000.16064453125,-49.78108,5000.16064453125,-69.62778,5000.12744140625,-69.67292,5000.43603515625,-75.84581,5000.193359375,-81.30814,5000.14990234375,-86.95837,5000.193359375,-91.93694,5000.20458984375,-94.62603
4500.1689453125,-22.84977,4500.4111328125,-34.7847,4500.31201171875,-49.76663,4500.31201171875,-69.66998,4500.31201171875,-69.67007,4500.146484375,-75.88117,4500.388671875,-81.2814,4500.31201171875,-87.29488,4500.1689453125,-92.14166,4500.36669921875,-94.50238
4500.23486328125,-22.85888,4500.36669921875,-34.80283,4500.2900390625,-49.78609,4500.27880859375,-69.6903,4500.30078125,-69.69971,4500.15771484375,-75.90603,4500.388671875,-81.3152,4500.30078125,-87.33772,4500.1689453125,-92.13255,4500.35595703125,-94.51626
4500.212890625,-22.867,4500.39990234375,-34.8123,4500.34521484375,-49.81458,4500.2900390625,-69.7212,4500.33349609375,-69.69518,4500.1357421875,-75.92213,4500.36669921875,-81.37888,4500.32275390625,-87.36313,4500.22412109375,-92.1196,4500.34521484375,-94.5291
4500.22412109375,-22.86888,4500.3779296875,-34.81383,4500.32275390625,-49.81371,4500.2900390625,-69.71712,4500.30078125,-69.70738,4500.15771484375,-75.94209,4500.3779296875,-81.39139,4500.27880859375,-87.40757,4500.20166015625,-92.17464,4500.3779296875,-94.53346
4000.2431640625,-22.86695,4000.13305664063,-34.78857,4000.375,-49.7887,4000.2099609375,-69.75589,4000.3310546875,-69.70331,4000.2099609375,-75.94246,4000.11083984375,-81.44472,4000.30908203125,-87.59801,4000.26489257813,-92.36717,4000.28686523438,-94.55338
4000.25415039063,-22.87968,4000.1767578125,-34.80516,4000.38598632813,-49.79321,4000.23193359375,-69.77205,4000.29809570313,-69.7267,4000.23193359375,-75.98472,4000.11083984375,-81.47864,4000.35278320313,-87.64364,4000.2431640625,-92.48669,4000.25415039063,-94.58748
4000.23193359375,-22.88048,4000.16577148438,-34.81975,4000.39697265625,-49.80686,4000.18798828125,-69.78655,4000.3642578125,-69.74773,4000.25415039063,-75.99958,4000.14404296875,-81.50755,4000.375,-87.64703,4000.25415039063,-92.5045,4000.26489257813,-94.58855
4000.25415039063,-22.88032,4000.16577148438,-34.82866,4000.41918945313,-49.81008,4000.22094726563,-69.79423,4000.34204101563,-69.76712,4000.22094726563,-75.99443,4000.11083984375,-81.51603,4000.375,-87.64,4000.25415039063,-92.4889,4000.2431640625,-94.61535
3500.21826171875,-22.85305,3500.29516601563,-34.80196,3500.36108398438,-49.79408,3500.2509765625,-69.87098,3500.33911132813,-69.76466,3500.37231445313,-76.1004,3500.11889648438,-81.64828,3500.17407226563,-87.92995,3500.23999023438,-92.65339,3500.2841796875,-94.65559
3500.26220703125,-22.8563,3500.2841796875,-34.80757,3500.3173828125,-49.80492,3500.21826171875,-69.8891,3500.3173828125,-69.8021,3500.37231445313,-76.11734,3500.1298828125,-81.69582,3500.18505859375,-87.98447,3500.2841796875,-92.68033,3500.2841796875,-94.67718
3500.21826171875,-22.86319,3500.29516601563,-34.8181,3500.36108398438,-49.81621,3500.22900390625,-69.89696,3500.29516601563,-69.82298,3500.32836914063,-76.14286,3500.11889648438,-81.70762,3500.22900390625,-87.94638,3500.2509765625,-92.6937,3500.29516601563,-94.73248
3500.19580078125,-22.86658,3500.2841796875,-34.82165,3500.38330078125,-49.83282,3500.2509765625,-69.90855,3500.33911132813,-69.83055,3500.35009765625,-76.17181,3500.14111328125,-81.7379,3500.21826171875,-87.99276,3500.23999023438,-92.72572,3500.23999023438,-94.72364
3000.34741210938,-22.88126,3000.2373046875,-34.81084,3000.16040039063,-49.80519,3000.3251953125,-69.95135,3000.14916992188,-69.82862,3000.28149414063,-76.26929,3000.38012695313,-81.86,3000.27001953125,-88.15154,3000.2041015625,-92.91885,3000.2041015625,-94.80688
3000.34741210938,-22.89169,3000.22631835938,-34.82456,3000.18212890625,-49.81537,3000.29223632813,-69.97861,3000.12719726563,-69.84621,3000.28149414063,-76.29735,3000.3916015625,-81.88338,3000.28149414063,-88.17043,3000.18212890625,-92.94736,3000.18212890625,-94.85159
3000.3251953125,-22.89502,3000.2373046875,-34.83257,3000.13818359375,-49.8284,3000.27001953125,-69.98862,3000.12719726563,-69.89034,3000.27001953125,-76.30302,3000.3583984375,-81.90714,3000.29223632813,-88.18425,3000.22631835938,-92.97846,3000.2373046875,-94.83947
3000.3583984375,-22.90098,3000.21533203125,-34.83878,3000.18212890625,-49.83973,3000.24829101563,-70.01974,3000.09399414063,-69.90192,3000.30322265625,-76.33244,3000.40234375,-81.92274,3000.30322265625,-88.23094,3000.19311523438,-93.03382,3000.21533203125,-94.8729
2500.37744140625,-22.81895,2500.24536132813,-34.8129,2500.3115234375,-49.84576,2500.30029296875,-70.00105,2500.13549804688,-69.89227,2500.33349609375,-76.40702,2500.24536132813,-82.09065,2500.24536132813,-88.45208,2500.36645507813,-93.33209,2500.39965820313,-94.88605
2500.34448242188,-22.82597,2500.25634765625,-34.82504,2500.3115234375,-49.85706,2500.33349609375,-70.04,2500.12426757813,-69.9184,2500.32250976563,-76.43013,2500.21240234375,-82.12338,2500.3115234375,-88.46529,2500.35546875,-93.42055,2500.41040039063,-94.91021
2500.35546875,-22.8301,2500.27856445313,-34.83229,2500.27856445313,-49.86651,2500.35546875,-70.04485,2500.14624023438,-69.93078,2500.30029296875,-76.44418,2500.22338867188,-82.13046,2500.3115234375,-88.47585,2500.38842773438,-93.44909,2500.41040039063,-94.91431
2500.36645507813,-22.8398,2500.27856445313,-34.84554,2500.3115234375,-49.87799,2500.28955078125,-70.0657,2500.17944335938,-69.93703,2500.30029296875,-76.46234,2500.234375,-82.17517,2500.30029296875,-88.48364,2500.36645507813,-93.47185,2500.38842773438,-94.95926
2000.2314453125,-22.86938,2000.45166015625,-34.8252,2000.06652832031,-49.88379,2000.1875,-70.08365,2000.31958007813,-69.95641,2000.31958007813,-76.47805,1999.93432617188,-82.36635,2000.33068847656,-88.72251,2000.13244628906,-93.58377,2000.11047363281,-95.05665
2000.20959472656,-22.86131,2000.24255371094,-34.82904,2000.05541992188,-49.90008,2000.13244628906,-70.10699,2000.36364746094,-69.97732,2000.35266113281,-76.51511,1999.96728515625,-82.36853,2000.33068847656,-88.72614,2000.09948730469,-93.59596,2000.14343261719,-95.05817
2000.22058105469,-22.88237,2000.28649902344,-34.83433,2000.06652832031,-49.91539,2000.2314453125,-70.0798,2000.30859375,-69.98543,2000.34155273438,-76.53298,1999.96728515625,-82.36974,2000.31958007813,-88.76435,2000.11047363281,-93.64114,2000.13244628906,-95.08108
2000.20959472656,-22.88787,2000.28649902344,-34.83948,2000.02233886719,-49.93108,2000.16552734375,-70.15031,2000.33068847656,-69.99036,2000.37463378906,-76.54152,2000.00036621094,-82.39985,2000.36364746094,-88.73193,2000.11047363281,-93.6569,2000.17639160156,-95.11514
1500.15161132813,-22.82415,1500.36071777344,-34.81606,1500.12963867188,-49.90161,1500.36071777344,-70.13508,1500.19580078125,-70.04638,1500.41577148438,-76.57321,1500.05261230469,-82.53887,1500.39367675781,-89.02812,1500.20666503906,-93.83929,1500.17370605469,-95.07131
1500.11865234375,-22.83212,1500.32775878906,-34.82727,1500.14074707031,-49.91253,1500.41577148438,-70.10642,1500.28381347656,-70.06601,1500.40478515625,-76.61151,1500.05261230469,-82.57954,1500.36071777344,-89.07308,1500.18469238281,-93.8833,1500.19580078125,-95.05756
1500.12963867188,-22.8351,1500.34973144531,-34.83605,1500.09655761719,-49.92002,1500.40478515625,-70.13428,1500.25061035156,-70.06403,1500.41577148438,-76.60883,1500.01953125,-82.57986,1500.40478515625,-89.08423,1500.21765136719,-93.92746,1500.18469238281,-95.00426
1500.15161132813,-22.84227,1500.37182617188,-34.84195,1500.14074707031,-49.92836,1500.39367675781,-70.15575,1500.22875976563,-70.07411,1500.45983886719,-76.61135,1500.06359863281,-82.60781,1500.41577148438,-89.11392,1500.21765136719,-94.03083,1500.22875976563,-95.05405
1000.31390380859,-22.81087,1000.39093017578,-34.79601,1000.32489013672,-49.88364,1000.43493652344,-70.14273,1000.18182373047,-70.11652,1000.11572265625,-76.68461,1000.11572265625,-82.80325,1000.3798828125,-89.26955,1000.3798828125,-94.18504,1000.35791015625,-95.02365
1000.29180908203,-22.81998,1000.40191650391,-34.80492,1000.25885009766,-49.90102,1000.44598388672,-70.1588,1000.23687744141,-70.14064,1000.10479736328,-76.73051,1000.02770996094,-82.85821,1000.40191650391,-89.31192,1000.34686279297,-94.22583,1000.39093017578,-95.02592
1000.29180908203,-22.8245,1000.36895751953,-34.82968,1000.30285644531,-49.90616,1000.40191650391,-70.17367,1000.24780273438,-70.15179,1000.15979003906,-76.73508,1000.04974365234,-82.82874,1000.3798828125,-89.34104,1000.3798828125,-94.25729,1000.34686279297,-95.02427
1000.33587646484,-22.82979,1000.3798828125,-34.83682,1000.30285644531,-49.91841,1000.45697021484,-70.20071,1000.25885009766,-70.15592,1000.12677001953,-76.75114,1000.08276367188,-82.8737,1000.42401123047,-89.36269,1000.30285644531,-94.29518,1000.3798828125,-95.05821
499.980865478516,-22.82231,499.958831787109,-34.82385,499.991821289063,-49.89264,499.980865478516,-70.19863,499.804748535156,-70.18617,500.256011962891,-76.83981,500.222991943359,-82.83129,500.024871826172,-89.74391,500.068908691406,-94.37283,499.936828613281,-95.07171
500.035858154297,-22.82107,499.947814941406,-34.83133,500.002868652344,-49.9099,500.013854980469,-70.23043,499.870788574219,-70.2011,500.289001464844,-76.85372,500.234008789063,-82.86258,499.969818115234,-89.7346,500.090911865234,-94.39467,499.914825439453,-95.11133
500.002868652344,-22.831,499.936828613281,-34.83966,500.002868652344,-49.92543,499.958831787109,-70.23816,499.815734863281,-70.22066,500.289001464844,-76.85432,500.244995117188,-82.88004,500.013854980469,-89.74238,500.079895019531,-94.35939,499.936828613281,-95.07471
500.035858154297,-22.83785,499.969818115234,-34.84691,499.980865478516,-49.92958,500.002868652344,-70.23078,499.870788574219,-70.21632,500.300048828125,-76.90654,500.289001464844,-82.8641,499.958831787109,-89.82251,500.057861328125,-94.34623,499.947814941406,-95.0919
0.231131210923195,-22.82242,-0.0110062481835485,-34.82434,0.341193675994873,-49.92347,0.319181203842163,-70.28411,0.176099970936775,-70.26855,0.33018746972084,-76.95643,0.308174967765808,-82.64668,0.308174967765808,-89.58034,-0.0330187454819679,-94.36684,0.286162465810776,-95.1226
0.253143697977066,-22.82826,0.0220124963670969,-34.84392,0.319181203842163,-49.93558,0.308174967765808,-70.31448,0.154087483882904,-70.27071,0.319181203842163,-76.98512,0.275156229734421,-82.69026,0.374212473630905,-89.63657,-0.0220124963670969,-94.36568,0.319181203842163,-95.13434
0.242137461900711,-22.83462,-0.0440249927341938,-34.85675,0.308174967765808,-49.95169,0.319181203842163,-70.3417,0.187106236815453,-70.30045,0.319181203842163,-77.01688,0.297168701887131,-82.69115,0.33018746972084,-89.64983,-0.0330187454819679,-94.37976,0.297168701887131,-95.11105
0.209118723869324,-22.83812,-0.05503124371171,-34.85976,0.308174967765808,-49.96293,0.33018746972084,-70.36533,0.121068730950356,-70.30973,0.33018746972084,-77.03266,0.275156229734421,-82.7197,0.319181203842163,-89.68471,-0.0220124963670969,-94.43623,0.286162465810776,-95.16718
-499.815734863281,-22.82637,-499.6396484375,-34.81621,-499.859771728516,-49.92355,-499.870788574219,-70.3551,-499.980865478516,-70.30421,-499.892791748047,-76.50539,-499.859771728516,-81.63914,-499.881774902344,-88.86898,-499.584594726563,-94.08151,-499.881774902344,-95.10294
-499.848785400391,-22.83343,-499.617645263672,-34.82648,-499.859771728516,-49.94453,-499.925811767578,-70.36635,-500.013854980469,-70.34373,-499.859771728516,-76.54109,-499.859771728516,-81.61112,-499.870788574219,-88.87865,-499.606597900391,-94.13712,-499.914825439453,-95.13935
-499.837768554688,-22.83901,-499.6396484375,-34.83871,-499.870788574219,-49.96143,-499.947814941406,-70.37347,-499.958831787109,-70.36459,-499.892791748047,-76.5713,-499.870788574219,-81.62421,-499.848785400391,-88.88984,-499.617645263672,-94.07085,-499.881774902344,-95.16504
-499.848785400391,-22.84751,-499.6396484375,-34.84515,-499.837768554688,-49.97635,-499.903778076172,-70.38526,-499.980865478516,-70.39961,-499.859771728516,-76.59463,-499.881774902344,-81.65572,-499.837768554688,-88.91602,-499.650665283203,-94.08603,-499.881774902344,-95.19298
-1000.20379638672,-22.82932,-999.961730957031,-34.81899,-1000.18182373047,-49.96173,-1000.07171630859,-70.14496,-999.70849609375,-70.14631,-1000.10479736328,-75.70152,-1000.25885009766,-81.02732,-1000.26983642578,-88.25217,-999.851623535156,-93.69663,-1000.13781738281,-94.93748
-1000.23687744141,-22.83757,-999.961730957031,-34.83453,-1000.21484375,-49.97906,-1000.12677001953,-70.18816,-999.752502441406,-70.17413,-1000.12677001953,-75.7243,-1000.26983642578,-81.05336,-1000.20379638672,-88.27541,-999.796569824219,-93.73244,-1000.13781738281,-94.97064
-1000.21484375,-22.84413,-1000.00573730469,-34.84164,-1000.15979003906,-49.98612,-1000.10479736328,-70.20499,-999.741577148438,-70.18279,-1000.11572265625,-75.75089,-1000.23687744141,-81.04971,-1000.23687744141,-88.31039,-999.851623535156,-93.77361,-1000.13781738281,-94.99813
-1000.19287109375,-22.84788,-999.95068359375,-34.85616,-1000.20379638672,-49.99305,-1000.00573730469,-70.20537,-999.774597167969,-70.20229,-1000.04974365234,-75.76593,-1000.29180908203,-81.08829,-1000.23687744141,-88.38775,-999.829650878906,-93.8243,-1000.14880371094,-95.03257
-1499.75537109375,-22.79976,-1499.90954589844,-34.84099,-1500.16259765625,-49.99796,-1499.93139648438,-69.52529,-1499.71142578125,-69.5729,-1500.22875976563,-75.262,-1499.60131835938,-80.72918,-1500.20666503906,-87.828,-1499.95349121094,-93.31926,-1499.64538574219,-94.82894
-1499.74438476563,-22.81073,-1499.96459960938,-34.8501,-1500.17370605469,-50.0098,-1499.87658691406,-69.55967,-1499.77734375,-69.57393,-1500.19580078125,-75.28093,-1499.61242675781,-80.74849,-1500.17370605469,-87.84479,-1499.95349121094,-93.34445,-1499.67846679688,-94.85146
-1499.73352050781,-22.81722,-1499.94250488281,-34.86017,-1500.16259765625,-50.02801,-1499.87658691406,-69.5723,-1499.73352050781,-69.56763,-1500.15161132813,-75.30474,-1499.65637207031,-80.78939,-1500.17370605469,-87.90963,-1499.95349121094,-93.4087,-1499.63427734375,-94.84929
-1499.73352050781,-22.82127,-1499.94250488281,-34.86577,-1500.18469238281,-50.03708,-1499.84338378906,-69.57631,-1499.73352050781,-69.60365,-1500.17370605469,-75.31956,-1499.61242675781,-80.80204,-1500.19580078125,-87.97456,-1499.94250488281,-93.44154,-1499.62341308594,-94.89388
-1999.59313964844,-22.80267,-1999.94543457031,-34.83178,-1999.61511230469,-49.99857,-1999.89038085938,-69.02788,-1999.71435546875,-68.98788,-1999.57116699219,-75.03704,-1999.64819335938,-80.52447,-1999.60424804688,-87.56057,-1999.94543457031,-93.02781,-1999.61511230469,-94.73135
-1999.56005859375,-22.81539,-1999.95642089844,-34.84881,-1999.59313964844,-50.00993,-1999.89038085938,-69.0504,-1999.67016601563,-69.02069,-1999.63720703125,-75.0723,-1999.64819335938,-80.54374,-1999.59313964844,-87.59145,-1999.93432617188,-93.01608,-1999.61511230469,-94.79254
-1999.59313964844,-22.82203,-1999.92346191406,-34.86018,-1999.57116699219,-50.03227,-1999.89038085938,-69.05921,-1999.70324707031,-69.04896,-1999.59313964844,-75.10722,-1999.61511230469,-80.57008,-1999.59313964844,-87.58751,-1999.96728515625,-92.99949,-1999.64819335938,-94.77197
-1999.56005859375,-22.82397,-1999.94543457031,-34.8714,-1999.53820800781,-50.04404,-1999.75830078125,-69.05767,-1999.73620605469,-69.03278,-1999.59313964844,-75.11572,-1999.61511230469,-80.58543,-1999.58215332031,-87.60778,-1999.92346191406,-93.04192,-1999.63720703125,-94.69643
-2499.83813476563,-22.77965,-2499.65112304688,-34.87725,-2499.904296875,-50.00196,-2500.20141601563,-68.6592,-2500.0361328125,-68.65121,-2499.93725585938,-74.92908,-2499.904296875,-80.34356,-2499.86010742188,-87.21129,-2499.64013671875,-92.62314,-2499.904296875,-94.59277
-2499.84912109375,-22.78772,-2499.62890625,-34.88608,-2499.87133789063,-50.01781,-2500.20141601563,-68.66357,-2500.025390625,-68.67709,-2499.904296875,-74.95041,-2499.92626953125,-80.39449,-2499.88232421875,-87.24353,-2499.65112304688,-92.68443,-2499.92626953125,-94.63569
-2499.83813476563,-22.79418,-2499.65112304688,-34.88537,-2499.89306640625,-50.02402,-2500.17944335938,-68.6759,-2499.9921875,-68.69614,-2499.904296875,-74.96547,-2499.91528320313,-80.38505,-2499.86010742188,-87.25493,-2499.65112304688,-92.71108,-2499.92626953125,-94.62773
-2499.84912109375,-22.80023,-2499.662109375,-34.88982,-2499.89306640625,-50.03403,-2500.20141601563,-68.68919,-2499.98120117188,-68.68999,-2499.904296875,-74.98634,-2499.9482421875,-80.40297,-2499.87133789063,-87.24149,-2499.662109375,-92.72607,-2499.93725585938,-94.62852
-3000.09399414063,-22.76967,-2999.87426757813,-34.8758,-3000.1162109375,-49.96062,-2999.81909179688,-68.42046,-3000.22631835938,-68.44498,-3000.13818359375,-74.73147,-3000.09399414063,-80.09889,-3000.14916992188,-86.83169,-2999.708984375,-92.33932,-3000.1162109375,-94.49168
-3000.06127929688,-22.77418,-2999.87426757813,-34.88803,-3000.12719726563,-49.97585,-2999.78588867188,-68.43237,-3000.27001953125,-68.49128,-3000.10522460938,-74.76614,-3000.09399414063,-80.14322,-3000.1162109375,-86.80817,-2999.73095703125,-92.34641,-3000.14916992188,-94.54391
-3000.09399414063,-22.77618,-2999.81909179688,-34.89667,-3000.10522460938,-49.99769,-2999.81909179688,-68.43541,-3000.21533203125,-68.49071,-3000.16040039063,-74.80173,-3000.1162109375,-80.15928,-3000.14916992188,-86.82104,-2999.74194335938,-92.36623,-3000.0830078125,-94.55765
-3000.12719726563,-22.78476,-2999.87426757813,-34.90435,-3000.14916992188,-50.0024,-2999.84106445313,-68.45587,-3000.2041015625,-68.49011,-3000.0830078125,-74.79215,-3000.16040039063,-80.185,-3000.10522460938,-86.84993,-2999.71997070313,-92.37331,-3000.09399414063,-94.54884
-3499.72265625,-22.79824,-3500.07495117188,-34.86989,-3499.9208984375,-49.92169,-3499.84375,-68.23425,-3499.73388671875,-68.28328,-3499.876953125,-74.60767,-3499.95385742188,-79.95562,-3499.89868164063,-86.4901,-3499.91015625,-92.02415,-3500.14111328125,-94.36443
-3499.72265625,-22.80487,-3500.06396484375,-34.87852,-3499.88793945313,-49.93987,-3499.88793945313,-68.27539,-3499.74487304688,-68.28905,-3499.89868164063,-74.64906,-3499.9208984375,-80.00751,-3499.91015625,-86.4948,-3499.9208984375,-91.98425,-3500.15209960938,-94.37098
-3499.64575195313,-22.81921,-3500.06396484375,-34.89027,-3499.876953125,-49.94588,-3499.91015625,-68.28333,-3499.71166992188,-68.3354,-3499.85498046875,-74.65855,-3499.86596679688,-80.01917,-3499.876953125,-86.51334,-3499.93188476563,-92.02518,-3500.14111328125,-94.40213
-3499.66772460938,-22.81693,-3500.07495117188,-34.89206,-3499.876953125,-49.95758,-3499.88793945313,-68.28913,-3499.74487304688,-68.34339,-3499.83276367188,-74.65815,-3499.876953125,-80.05457,-3499.876953125,-86.49463,-3499.91015625,-92.00546,-3500.1298828125,-94.42518
-3999.923828125,-22.80288,-4000.11083984375,-34.84841,-4000.06689453125,-49.8451,-4000.09985351563,-68.12759,-3999.9345703125,-68.18713,-4000.06689453125,-74.41827,-4000.0556640625,-79.83707,-4000.13305664063,-86.21284,-4000.0888671875,-91.59457,-3999.82470703125,-94.2045
-3999.91284179688,-22.8133,-4000.1220703125,-34.85992,-4000.0556640625,-49.86315,-4000.11083984375,-68.1491,-3999.9345703125,-68.22801,-4000.03393554688,-74.4604,-4000.09985351563,-79.86042,-4000.07788085938,-86.22961,-4000.0888671875,-91.63194,-3999.802734375,-94.23087
-3999.90185546875,-22.82223,-4000.09985351563,-34.85878,-4000.07788085938,-49.87625,-4000.0888671875,-68.13567,-3999.95703125,-68.23283,-4000.02294921875,-74.47038,-4000.09985351563,-79.84752,-4000.09985351563,-86.32362,-4000.0888671875,-91.67678,-3999.76953125,-94.25844
-3999.9345703125,-22.81734,-4000.11083984375,-34.86398,-4000.07788085938,-49.88024,-4000.09985351563,-68.16584,-3999.95703125,-68.24337,-4000.06689453125,-74.49987,-4000.0888671875,-79.88824,-4000.13305664063,-86.35014,-4000.0888671875,-91.65551,-3999.79174804688,-94.2561
-4500.03662109375,-22.77723,-4500.11376953125,-34.82804,-4499.9814453125,-49.75732,-4499.99267578125,-68.03313,-4500.2568359375,-68.12424,-4499.95947265625,-74.33221,-4499.99267578125,-79.62174,-4500.08056640625,-85.91686,-4499.970703125,-91.28197,-4500.08056640625,-93.93065
-4500.08056640625,-22.78605,-4500.15771484375,-34.84012,-4499.95947265625,-49.77564,-4499.9814453125,-68.06367,-4500.2568359375,-68.15757,-4499.95947265625,-74.37625,-4499.99267578125,-79.66679,-4500.11376953125,-85.95481,-4499.970703125,-91.33335,-4500.06982421875,-93.92513
-4500.06982421875,-22.79054,-4500.146484375,-34.84731,-4499.99267578125,-49.78485,-4499.95947265625,-68.05229,-4500.19091796875,-68.15213,-4499.93798828125,-74.39383,-4499.94873046875,-79.68874,-4500.15771484375,-85.97455,-4499.970703125,-91.36107,-4500.125,-93.94111
-4500.0478515625,-22.80001,-4500.1689453125,-34.85186,-4499.970703125,-49.78233,-4500.03662109375,-68.08108,-4500.212890625,-68.18242,-4499.93798828125,-74.40073,-4499.95947265625,-79.73094,-4500.125,-85.99698,-4500.00390625,-91.40898,-4500.06982421875,-93.95286
-5000.08349609375,-22.78103,-5000.017578125,-34.8237,-4999.9736328125,-49.62249,-5000.02880859375,-67.94182,-5000.2158203125,-68.01916,-4999.96240234375,-74.16873,-4999.96240234375,-79.5703,-5000.017578125,-85.63863,-4999.984375,-90.99825,-5000.08349609375,-93.65865
-5000.02880859375,-22.79118,-4999.99560546875,-34.83584,-4999.984375,-49.63481,-5000.10546875,-67.95155,-5000.20458984375,-68.03892,-4999.95166015625,-74.19691,-4999.95166015625,-79.596,-4999.99560546875,-85.65257,-4999.96240234375,-91.10577,-5000.0615234375,-93.65146
-5000.0615234375,-22.78938,-4999.9736328125,-34.84155,-4999.984375,-49.63803,-4999.96240234375,-67.97891,-5000.2265625,-68.05949,-4999.9296875,-74.22247,-4999.96240234375,-79.63527,-5000.02880859375,-85.66626,-4999.96240234375,-91.14521,-5000.05078125,-93.69878
-5000.0615234375,-22.79795,-4999.99560546875,-34.8519,-4999.9736328125,-49.64474,-4999.96240234375,-67.99818,-5000.193359375,-68.07044,-4999.95166015625,-74.245,-4999.96240234375,-79.64703,-5000.03955078125,-85.7302,-4999.984375,-91.18304,-5000.08349609375,-93.72184
-6000.30908203125,-22.78615,-6000.21044921875,-34.7566,-6000.232421875,-49.26895,-6000.18798828125,-67.80424,-6000.0341796875,-67.88147,-6000.1552734375,-73.98769,-6000.18798828125,-79.18367,-6000.19970703125,-85.13438,-6000.166015625,-90.56078,-6000.3427734375,-93.34425
-6000.30908203125,-22.78569,-6000.2216796875,-34.76742,-6000.232421875,-49.28289,-6000.21044921875,-67.81165,-6000.0234375,-67.88569,-6000.12255859375,-74.01143,-6000.19970703125,-79.21722,-6000.18798828125,-85.18102,-6000.1552734375,-90.61411,-6000.30908203125,-93.38864
-6000.29833984375,-22.79244,-6000.17724609375,-34.77421,-6000.166015625,-49.2892,-6000.1552734375,-67.83435,-6000.01220703125,-67.90659,-6000.1552734375,-73.99227,-6000.21044921875,-79.24824,-6000.18798828125,-85.22716,-6000.13330078125,-90.51473,-6000.29833984375,-93.38702
-6000.26513671875,-22.79768,-6000.18798828125,-34.78463,-6000.19970703125,-49.30514,-6000.111328125,-67.84041,-6000.0234375,-67.91187,-6000.166015625,-74.02854,-6000.17724609375,-79.26205,-6000.14453125,-85.1758,-6000.17724609375,-90.57127,-6000.29833984375,-93.36189
-7000.259765625,-22.77417,-7000.18310546875,-34.67249,-7000.17236328125,-48.9746,-7000.1943359375,-67.59585,-7000.16162109375,-67.72301,-7000.10595703125,-73.75927,-7000.17236328125,-78.86726,-7000.14990234375,-84.59442,-7000.18310546875,-89.8708,-7000.27099609375,-92.9707
-7000.23779296875,-22.77944,-7000.16162109375,-34.68018,-7000.138671875,-48.98447,-7000.138671875,-67.60806,-7000.16162109375,-67.76509,-7000.1279296875,-73.74928,-7000.16162109375,-78.89156,-7000.16162109375,-84.61681,-7000.17236328125,-89.89049,-7000.3154296875,-92.99814
-7000.259765625,-22.78471,-7000.18310546875,-34.69055,-7000.138671875,-49.00245,-7000.17236328125,-67.63111,-7000.1279296875,-67.76967,-7000.1279296875,-73.74219,-7000.16162109375,-78.907,-7000.1943359375,-84.66584,-7000.1279296875,-89.93639,-7000.2822265625,-93.01341
-7000.2490234375,-22.78989,-7000.17236328125,-34.69664,-7000.205078125,-49.01064,-7000.1279296875,-67.6508,-7000.16162109375,-67.78031,-7000.14990234375,-73.7773,-7000.14990234375,-78.90173,-7000.16162109375,-84.61921,-7000.17236328125,-89.95227,-7000.29345703125,-93.02391
-8000.1669921875,-22.73519,-8000.07861328125,-34.58014,-8000.07861328125,-48.77654,-8000.08935546875,-67.50748,-8000.0458984375,-67.64232,-8000.02392578125,-73.5657,-8000.07861328125,-78.55016,-8000.1337890625,-84.15704,-8000.07861328125,-89.42387,-8000.177734375,-92.5916
-8000.18896484375,-22.73707,-8000.03466796875,-34.59423,-8000.08935546875,-48.78986,-8000.12255859375,-67.53175,-8000.08935546875,-67.64806,-8000.06787109375,-73.60536,-8000.08935546875,-78.59807,-8000.111328125,-84.17476,-8000.07861328125,-89.42588,-8000.2548828125,-92.64545
-8000.177734375,-22.74145,-8000.1005859375,-34.60147,-8000.111328125,-48.79803,-8000.08935546875,-67.55923,-8000.08935546875,-67.66006,-8000.03466796875,-73.61042,-8000.12255859375,-78.6048,-8000.056640625,-84.19446,-8000.1337890625,-89.40558,-8000.177734375,-92.67847
-8000.177734375,-22.74802,-8000.07861328125,-34.60706,-8000.08935546875,-48.81051,-8000.111328125,-67.57093,-8000.06787109375,-67.72929,-8000.0458984375,-73.62536,-8000.0458984375,-78.63181,-8000.07861328125,-84.19923,-8000.111328125,-89.44806,-8000.244140625,-92.70008
